[UVa 10830] A New Function,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1771,,,,,,,
[UVa 10856] Recover Factorial,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1797,,,,,,,
[UVa 10858] Unique Factorization,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1799,,,,,,,
[UVa 10892] LCM Cardinality,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1833,,,,,,,
[UVa 10914] Abundance and Perfect Numbers,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1855,,,,,,,
[UVa 10956] Prime Suspects,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1897,,,,,,,
[UVa 10990] Another New Function,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1931,,,,,,,
[LA 2194] The Luncheon,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=195,,,,,,,
[LA 2195] Counting Zeroes,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=196,,,,,,,
[LA 2953] Sum of Factorials,https://icpcarchive.ecs.baylor.edu/index.php?option=onlinejudge&page=show_problem&problem=954,,,,,,,
[LA 2955] Vivian's Problem,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=956,,,,,,,
[LA 3172] Period of an Infinite Binary Expansion,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1173,,,,,,,
[LA 3399] Sum of Consecutive Prime Numbers,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1400,,,,,,,
[LA 3904] Tile Code,https://icpcarchive.ecs.baylor.edu/index.php?option=onlinejudge&page=show_problem&problem=1905,,,,,,,
[LA 3997] Numerical Surprises,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1998,,,,,,,
[LA 4104] MODEX,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2105,,,,,,,
[LA 4203] Puzzles of Triangles,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&category=25&page=show_problem&problem=2204,,,,,,,
[LA 4209] Stopping Doom's Day,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&category=313&page=show_problem&problem=2210,,,,,,,
[LA 4270] Discrete Square Roots,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&category=25&page=show_problem&problem=2271,,,,,,,
[LA 4340] Find Terrorists,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2341,,,,,,,
[LA 4715] Rating Hazard,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2716,,,,,,,
[LA 4721] Nowhere Money,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2722,,,,,,,
[UVa 344] Roman Digititis,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=280,,,,,,,
[UVa 377] Cowculations,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=313,,,,,,,
[UVa 10346] Peter's Smoke,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1287,,,,,,,
[UVa 10940] Throwing Cards Away II,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1881,,,,,,,
[UVa 11130] Billiard Bounces,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2071,,,,,,,
[UVa 11231] Black and White Painting,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2172,,,,,,,
[UVa 11313] Gourmet Games,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2288,,,,,,,
[UVa 11428] Cubes,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2423,,,,,,,
[UVa 11723] Numbering Roads,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2823,,,,,,,
[UVa 11805] Bafana Bafana,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2905,,,,,,,
[UVa 897] Anagramatic Primes,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=838,,,,,,,
[UVa 914] Jumping Champions,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=855,,,,,,,
[UVa 993] Product of Digits,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=934,,,,,,,
[UVa 10006] Carmichael Numbers,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=947,,,,,,,
[UVa 10042] Smith Numbers,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=983,,,,,,,
[UVa 10200] Prime Time,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1141,,,,,,,
[UVa 10235] Simply Emirp,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1176,,,,,,,
[UVa 10637] Coprimes,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1578,,,,,,,
[UVa 10852] Less Prime,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1793,,,,,,,
[UVa 10924] Prime Words,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1865,,,,,,,
[UVa 10948] The Primary Problem,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1889,,,,,,,
[UVa 11287] Pseudoprime Numbers,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2262,,,,,,,
[UVa 11408] Count DePrimes,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2403,,,,,,,
[UVa 11466] Largest Prime Divisors,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2461,,,,,,,
[UVa 332] Rational Numbers from Repeating Fractions,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=268,,,,,,,
[UVa 530] Binomial Showdown,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=471,,,,,,,
[UVa 10193] All You Need is Love,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1134,,,,,,,
[UVa 10717] Mint,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1658,,,,,,,
[UVa 11388] GCD LCM,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2383,,,,,,,
[UVa 11417] GCD,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2412,,,,,,,
[UVa 11064] Number Theory,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2005,,,,,,,
[UVa 11327] Enumerating Rational Numbers,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2302,,,,,,,
[UVa 718] Skyscrapper Floors,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=659,,,,,,,
[UVa 10090] Marbles,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1031,,,,,,,
[UVa 10104] Euclid Problem,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1045,,,,,,,
[UVa 374] Big Mod,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=310,,,,,,,
[UVa 602] What Day Is It?,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=543,,,,,,,
[UVa 10174] Couple-Bachelor-Spinster Numbers,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1115,,,,,,,
[UVa 10176] Ocean Deap! Make It Shallow!!,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1117,,,,,,,
[UVa 10489] Boxes of Chocolates,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1430,,,,,,,
[UVa 495] Fibonacci Freeze,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=436,,,,,,,
[UVa 763] Fibinary Numbers,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=704,,,,,,,
[UVa 900] Brick Wall Patterns,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=841,,,,,,,
[UVa 948] Fibonaccimal Base,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=889,,,,,,,
[UVa 10183] How Many Fibs?,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1124,,,,,,,
[UVa 10229] Modular Fibonacci,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1170,,,,,,,
[UVa 10334] Ray Through Glasses,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1275,,,,,,,
[UVa 10450] World Cup Noise,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1391,,,,,,,
[UVa 10497] Sweet Child Make Trouble,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1438,,,,,,,
[UVa 10579] Fibonacci Numbers,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1520,,,,,,,
[UVa 10862] Connect the Cable Wires,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1803,,,,,,,
[UVa 11000] Bee,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1941,,,,,,,
[UVa 11161] Help My Brother (II),https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2102,,,,,,,
[UVa 11780] Miles 2 KM,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2880,,,,,,,
[UVa 324] Factorial Frequencies,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=260,,,,,,,
[UVa 568] Just the Facts,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=509,,,,,,,
[UVa 623] 500!,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=564,,,,,,,
[UVa 10220] I Love Big Numbers!,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1161,,,,,,,
[UVa 10323] Factorial! You Must be Kidding,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1264,,,,,,,
[UVa 11347] Multifactorials,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2322,,,,,,,
[UVa 11415] Count the Factorials,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2410,,,,,,,
[UVa 343] What Base is This?,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=279,,,,,,,
[UVa 355] The Bases are Loaded,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=291,,,,,,,
[UVa 389] Basically Speaking,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=325,,,,,,,
[UVa 424] Integer Inquiry,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=365,,,,,,,
[UVa 446] Kibbles 'n' Bits 'n' Bits 'n' Bits,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=387,,,,,,,
[UVa 636] Squares (III),https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=577,,,,,,,
[UVa 10083] Division,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1024,,,,,,,
[UVa 10551] Basic Remains,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1492,,,,,,,
[UVa 10814] Simplifying Fractions,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1755,,,,,,,
[UVa 10106] Product,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1047,,,,,,,
[UVa 10473] Simple Base Conversion,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1414,,,,,,,
[UVa 10523] Very Easy!!!,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1464,,,,,,,
[UVa 10925] Krakovia,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1866,,,,,,,
[UVa 326] Extrapolation Using a Difference Table,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=262,,,,,,,
[UVa 369] Combinations,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=305,,,,,,,
[UVa 991] Safe Salutations,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=932,,,,,,,
[UVa 10007] Count the Trees,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=948,,,,,,,
[UVa 10219] Find the Ways!,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1160,,,,,,,
[UVa 10303] How Many Trees,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1244,,,,,,,
[UVa 10375] Choose and Divide,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1316,,,,,,,
[UVa 10784] Diagonal,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1725,,,,,,,
[UVa 10790] How Many Points of Intersection,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1731,,,,,,,
[UVa 10918] Tri Tiling,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1859,,,,,,,
[UVa 11069] A Graph Problem,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2010,,,,,,,
[UVa 11115] Uncle Jack,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2056,,,,,,,
[UVa 11204] Musical Instruments,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2145,,,,,,,
[UVa 11310] Delivery Debacle,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2285,,,,,,,
[UVa 11401] Triangle Counting,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2396,,,,,,,
[UVa 11554] Hapless Hedonism,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2549,,,,,,,
[UVa 350] Pseudo-random Numbers,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=286,,,,,,,
[UVa 408] Uniform Generator,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=349,,,,,,,
[UVa 944] Happy Numbers,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=885,,,,,,,
[UVa 10591] Happy Number,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1532,,,,,,,
[UVa 11036] Eventually Periodic Sequence,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1977,,,,,,,
[UVa 11053] Flavius Josephus Reloaded,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1994,,,,,,,
[UVa 11549] Calculator Conundrum,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2544,,,,,,,
[UVa 413] Up and Down Sequences,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=354,,,,,,,
[UVa 694] The Colatz Sequence,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=635,,,,,,,
[UVa 10408] Farey Sequences,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1349,,,,,,,
[UVa 10930] A-Sequence,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1871,,,,,,,
[UVa 11063] B2 Sequence,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2004,,,,,,,
[UVa 136] Ugly Numbers,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=72,,,,,,,
[UVa 138] Street Numbers,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=74,,,,,,,
[UVa 443] Humble Numbers,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=384,,,,,,,
[UVa 640] Self Numbers,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=581,,,,,,,
[UVa 962] Taxicab Numbers,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=903,,,,,,,
[UVa 974] Kaprekar Numbers,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=915,,,,,,,
[UVa 10101] Bangla Numbers,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1042,,,,,,,
[UVa 10044] Erdos Numbers,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=985,,,,,,,
[UVa 11461] Square Numbers,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2456,,,,,,,
[UVa 11472] Beautiful Numbers,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2467,,,,,,,
[UVa 474] Heads / Tails Probability,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=415,,,,,,,
[UVa 542] France 98,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=483,,,,,,,
[UVa 10056] What is the Probability,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=997,,,,,,,
[UVa 10491] Cows and Cars,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1432,,,,,,,
[UVa 11176] Winning Streak,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2117,,,,,,,
[UVa 11181] Probabiity | Given,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2122,,,,,,,
[UVa 11500] Vampires,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2495,,,,,,,
[UVa 10089] Repackaging,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1030,,,,,,,
[UVa 10109] Solving Systems of Linear Equation,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1050,,,,,,,
[UVa 10309] Turn the Lights Off,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1250,,,,,,,
[UVa 756] Biorhythms,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=697,,,,,,,
[UVa 995] Super Divisible Numbers,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=936,,,,,,,
[UVa 10182] Bee Maja,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1123,,,,,,,
[LA 6823] Counting Substhreengs,https://icpcarchive.ecs.baylor.edu/index.php?option=onlinejudge&page=show_problem&problem=4835,,,,,,,
[LA 6949] Knockout Racing,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4961,,,,,,,
[LA 6977] Information Entropy,https://icpcarchive.ecs.baylor.edu/index.php?option=onlinejudge&page=show_problem&problem=4989,,,,,,,
[LA 6982] Dhoni's Bowlers,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&category=673&page=show_problem&problem=4994,,,,,,,
[LA 6988] Gabba Sprint,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&category=673&page=show_problem&problem=5000,,,,,,,
[LA 7035] Built with Qinghuain and Ari Factor,https://icpcarchive.ecs.baylor.edu/index.php?option=onlinejudge&page=show_problem&problem=5047,,,,,,,
[LA 6843] Volume Control,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4855,,,,,,,
[LA 6844] Combination,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4856,,,,,,,
[LA 6847] Zeroes,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4859,,,,,,,
[LA 6858] Frame,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4870,,,,,,,
[LA 6862] Triples,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4874,,,,,,,
[LA 6909] Kevin's Problem,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4921,,,,,,,
[LA 6918] And Or,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4930,,,,,,,
[LA 6921] Refraction,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&category=640&page=show_problem&problem=4933,,,,,,,
[LA 6929] Sums,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4941,,,,,,,
[LA 6969] Average Score,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4981,,,,,,,
[LA 7040] Color,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=5052,,,,,,,
[LA 7045] Last Defence,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=5057,,,,,,,
[LA 7147] World Cup,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=5159,,,,,,,
[LA 7163] Game of Peace,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&category=633&page=show_problem&problem=5175,,,,,,,
[LA 7169] Special Christmass Tree,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=5181,,,,,,,
[LA 6825] Even Distribution,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4837,,,,,,,
[LA 6916] Punching Robot,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&category=643&page=show_problem&problem=4928,,,,,,,
[LA 6919] A Game for Kids,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&category=640&page=show_problem&problem=4931,,,,,,,
[LA 7048] Coprime,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&category=636&page=show_problem&problem=5060,,,,,,,
[LA 7060] Collision,https://icpcarchive.ecs.baylor.edu/index.php?option=com_onlinejudge&Itemid=8&category=638&page=show_problem&problem=5072,,,,,,,
[UVa 11582] Colossal Fibonacci Numbers!,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=2629,,,,,,,
[UVa 12169] Disgruntled Judge,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=3321,,,,,,,
[UVa 12716] GCD XOR,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4454,,,,,,,
[UVa 1635] Irrelevant Elements,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4510,,,,,,,
[UVa 1262] Password,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=3703,,,,,,,
[UVa 1636] Headshot,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4511,,,,,,,
[UVa 580] Critical Mass,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=521,,,,,,,
[UVa 12034] Race,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=242&page=show_problem&problem=3185,,,,,,,
[UVa 1638] Pole Arrangement,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=825&page=show_problem&problem=4513,,,,,,,
[UVa 1639] Candy,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=825&page=show_problem&problem=4514,,,,,,,
[UVa 10288] Coupons,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1229,,,,,,,
[UVa 11346] Probability,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2321,,,,,,,
[UVa 10900] So You Want to be a 2^n-aire?,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1841,,,,,,,
[UVa 11971] Polygon,https://uva.onlinejudge.org/index.php?option=onlinejudge&Itemid=8&page=show_problem&problem=3122,,,,,,,
[UVa 1640] The Counting Problem,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4515,,,,,,,
[UVa 10213] How Many Pieces of Land?,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1154,,,,,,,
[UVa 1363] Joseph's Problem,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4109,,,,,,,
[UVa 11440] Help Tomisu,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=2435,,,,,,,
[UVa 10214] Trees in a wood,https://uva.onlinejudge.org/index.php?option=onlinejudge&page=show_problem&problem=1155,,,,,,,
[UVa 1393] Highways,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=446&page=show_problem&problem=4139,,,,,,,
[UVa 1642] Magical GCD,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4517,,,,,,,
[UVa 10868] Bungee Jumping,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=1809,,,,,,,
[LOJ 1278] Sum of Consecutive Integers,http://www.lightoj.com/volume_showproblem.php?problem=1278,,,,,,,
[LOJ 1282] Leading and Trailing,http://www.lightoj.com/volume_showproblem.php?problem=1282,,,,,,,
[LOJ 1289] LCM from 1 to n,http://lightoj.com/volume_showproblem.php?problem=1289,,,,,,,
[LOJ 1236] Pairs Forming LCM,http://lightoj.com/volume_showproblem.php?problem=1236,,,,,,,
[LOJ 1027] A Dangerous Maze,http://lightoj.com/volume_showproblem.php?problem=1027,,,,,,,
[LOJ 1030] Discovering Gold,http://lightoj.com/volume_showproblem.php?problem=1030,,,,,,,
[LOJ 1284] Lights Inside 3D Grid,http://lightoj.com/volume_showproblem.php?problem=1284,,,,,,,
[UVa 1648] Business Center,https://uva.onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&page=show_problem&problem=4523,,,,,,,
[LOJ 1014] Ifter Party,http://lightoj.com/volume_showproblem.php?problem=1014,,,,,,,
